review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes,product_name,review_length,normalized_rating,Polarity,Subjectivity,Sentiment
RGPCXLBB0AA67,B08ZR5JB9G,3.0 out of 5 stars Alright sound but lacking in volume without noise cancelling,David Richmond-Jones,3.0,The last thing you want to do is hear music in a gym playing while you have your headphones on. Sennheiser is a great brand from headphones normally but these need some work. The design is bulky and tends to fall out of the ear not to mention no active noice cancelling. With a lack of sound drivers you're forced to turn these headphones up to a very hight level. Not the best headphones on the market.,,AELA746QGZNN3JMPII3QQA4F2OHQ,1,0,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,77,0.5,0.28958333333333336,0.40833333333333327,Positive
R2DG530TEWR0LU,B08ZR5JB9G,2.0 out of 5 stars Planned Obsolescence,Kyle Mard,2.0,"I’ve owned two pairs of these. The sound quality is superb, but after less than a year, one of the earbuds stopped playing audio and would only make a weird clicking noise. Do not buy this product.",,AHJL7NCSNOHMP6DZJT67DQSZRDSQ,1,1,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,37,0.25,0.14666666666666664,0.6933333333333334,Neutral
R2EN0TNYMOX0CG,B08ZR5JB9G,3.0 out of 5 stars Longevity is an issue,Harrison,3.0,"I’ve had these for a little over 2 years. The sound is great as I would expect from Sennheiser. However, the right ear bud has now failed. Not what I would expect from Sennheiser. Going to replace with a different brand.",,AGZN67EMTTS4TBN5RO75GRR7MU2A,1,0,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,41,0.5,0.13303571428571428,0.5142857142857142,Neutral
R1IL0JR46MOP4V,B08ZR5JB9G,3.0 out of 5 stars I had hoped for an upgrade from the earlier CX 400BT model,D. Briscoe,3.0,"I have had the earlier CX 400BT model for 18 months. I thought there might be improved sound and other features based on reading the descriptions, but after trying this CX True for a few hours I returned it. I tried several sizes of the ear adapters but none of them helped the problem I had with the sound quality. This CX True seemed to have murkier sound to me. I was surprised that the sound was not at least identical, but I had been hoping for improvement. Other features did not seem to be an improvement either. I didn't notice any improvement in the bluetooth connection. Also I preferred the older model's use of voice saying ""Volume Max"" instead of this CX True version just making a beep when the maximum volume is reached.",,AHNKKMFSSZFDXAXJ7NEBEADJ7GSA,1,1,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,135,0.5,0.14444444444444443,0.4355555555555556,Neutral
R32AGYNMRUM881,B08ZR5JB9G,1.0 out of 5 stars Complete Garbage Profiting On the Sennheiser Name,User,1.0,"I should have taken this as a bad omen when my first pair died a week after purchasing them. They are the only headphones that I've ever had just cease operating. I returned them, and my experience with my second pair has been a complete nightmare.The- Inconsistent battery life- Drastically different EQ on left and right sides- Poorly designed charging caseAre just a few small issues I've had. The main issue is that sometimes one or both headphones will stop working or desync from my phone for no reason and with no solution. I have gone months (Multiple times) with only one headphone working while the other one blinks red and green like a Christmas tree only to fix itself randomly months later. Again, this has happened several times with both headphones. Sometimes for days, sometimes for months. They have also reset any settings that I had changed in the Sennheiser app, so that's useless.And to add insult to injury, they sound just as good as the $30 TaoTronics I had a few years back. Not bad... But you won't be catching any fine detail in your music. Definitely not worth the asking price.Just don't buy these. They are complete e-waste, and I have read similar problems in others' reviews. They are a total waste of money. Get some Anker SoundCores or something. You'll probably have better luck with a pair of Bluetooth earbuds from the dollar store. At least they will properly sync.",,AHFYPPP3AYYOY6C4NJHNYXYBOW7A,1,1,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,244,0.0,0.017890211640211637,0.38779761904761906,Neutral
RFTW7AC1CSBX1,B08ZR5JB9G,2.0 out of 5 stars Just a Miss,Dillon Ware,2.0,"I really wanted to like these but I just can't. First off the ear tips are all too small except the biggest set which is too big and folds up in my ear making it uncomfortable. And because of that every time I pull them out of my ear the ear tips fold up and I have to unfold them to put them back in my ears or the case. The sound on these is honestly pretty ""okay"". I've had numerous connection issues with them as well. The app is about as bare bones as can be. They will work with my phone, but getting them to connect to my switch is a pain, and when trying to use them when connected to my Surface pro they just don't work at all. And that was pretty much the final straw for me. Picked these up when they were on sale for $50 and they're not even worth the hassle for that cheap. It's a shame because I like the case and form factor of the buds themselves.",,AEC5XJKA57GLALHF27QBLJVEULVQ,1,0,Color: WhiteSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,177,0.25,0.12812500000000002,0.4708333333333333,Neutral
R26PBX1MRZFTHU,B08ZR5JB9G,4.0 out of 5 stars Very good but not great.,Amazon Customer,4.0,"Initially I was unimpressed with the sound, but after adjusting the sound in the Smart Control app, it is much improved. These earbuds are comfortable and stay in place quite well. I dislike the original ear gels that came with them, but went through my supply until I found another pair that fit much better and don't drill from your ear into your brain. Controls are touch sensitive and operate pretty much normal. I purchased them for $80 and they are worth that. I wish they had active noise cancellation, but for the price they deliver.",,AETG66Z5GM4L5ELN5GGRLMDDBOBA,1,1,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,96,0.75,0.2539965986394558,0.5244897959183674,Positive
R7GAR9SJIL698,B08ZR5JB9G,3.0 out of 5 stars Had to fight to keep them working,Ben,3.0,"Bought these in April and they worked fine for about a month. One day, I could get no audio out of one side, and had to factory reset them. Then it happened again. And again. And again. This has gone on til today in August when I've once again lost audio in one side and nothing I can do has fixed it.",,AE527S4Q2L3LRCBM7ZMFUWVLJKNA,1,1,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,62,0.5,0.25833333333333336,0.35,Positive
RESJZRTENNFSR,B08ZR5JB9G,3.0 out of 5 stars Below Expectations,Wolf Steel,3.0,"While not necessarily bad in performance, it definitely doesn't meet the standards that I've come to expect from Sennheiser. Volume is notably lower than other products of the same class I've used from this brand, and the range of features are nominally more limited.Price would be adequate if not for the fact if I do not leave the case OPEN, the earbuds will randomly pair back to my phone and begin playing my audio books or music when they should be charging. Very annoying while at work or at home, and the firmware update did not fix this.Volume being weak, with no ANC, means you'll hear things around you if they're notably loud, unlike their other wired or wireless options. The quality of sound is not in necessary question, though music is definitely more subdued than other products from this company. There's less pop and energy.Battery life is good, at least.",,AF7XB2XL2KOLDZATOPUPDATJWBMQ,1,1,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,151,0.5,0.03174603174603174,0.4829365079365079,Neutral
R27XKN06Q41N5E,B08ZR5JB9G,5.0 out of 5 stars Amazing,Dominique,5.0,"I got these for my SO and he loves them alot more then any headphones he has gotten. We have used jlab, JBL, and many more but he prefers these over all of them.",,AEMWKGK643IXYZFDNMCSXCTIBY5Q,1,0,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,34,1.0,0.5,0.5,Positive
R9Z8EU1WDJY8Y,B08ZR5JB9G,4.0 out of 5 stars The left earbud quit working completely and had to be sent to a service center.,Joe H,4.0,The left earbud quit working completely it would not communicate with any devices. It would not even communicate with Sennheiser‘s smart control app. I had to send it to a service center after all kinds of communications with Sennheiser. They have a two-year warranty. Too bad Amazon does not honor the warranty. The good thing is you pay for shipping to the service center and then apparently Sennheiser reimburses you and after completing the service since you the earbuds back along with the shipping fee.,,AHTZSZ7LDAT2F2W3IFAKODWROZ2Q,1,4,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,85,0.75,0.01825396825396827,0.3177248677248678,Neutral
R22QO30JRFM34F,B08ZR5JB9G,"2.0 out of 5 stars Sound quality is fine, but the design is just bad",Stephanie,2.0,"I’m not an audiophile, so the sound quality is fine for its purpose. No complaints there.The earbuds themselves though- I’ve had them for a year, and my complaints about them have remained the same. The buds themselves are heavy, so no matter how good the fit in your ear, if you swipe them lightly with your hand they will fall out.And, I’m not sure if anyone who uses these earbuds has ever needed to adjust their hair or ponytail, but if you so much as brush the outside on the earbuds, it stops your music. Who thought a a sensitive touch plane spanning the entire exterior of the earbud was a good idea? I finally figured out you need to download an app (which is a totally reasonable thing to have to do for headphones?) you can turn the touch controls off. But it still makes a beep if you touch it. You have to be so gentle around these guys.None of it makes sense. There are less frustrating options out there.",,AFOHQ4XWPLHUC7XHT6OYORX4GSEQ,1,0,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,172,0.25,0.15000000000000005,0.5475308641975309,Neutral
R89N9KWCL50LI,B08ZR5JB9G,4.0 out of 5 stars Sound great and has excellent battery life.,e36mitchell,4.0,"These are not “active” noise cancelling, they are passive. Does enough noise cancelling to listen to music at reasonable volume in loud environment. Connects easy, app works well. Sound quality is pretty nice for the money. Right earbud quit playing sound after a few months, but with proof of purchase, sennheiser warrantied them with no issue. Not the most comfortable in ear headphone, but I’ve been really happy with them.",,AEATWYJF6RIX5FI236EKEFUY5GYA,1,2,Color: BlackSize: SmallStyle: True wireless earphone,Sennheiser Consumer Audio CS,70,0.75,0.3025510204081633,0.6477891156462585,Positive
